Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,CK,CkIn,CkOut,CkStr,TI,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,date,Valuation
2157,Umar Sadiq,NGA,FW,Almería,La Liga,26.0,1997,3,3,240,2.7,2.0,2.59,1.11,42.9,0.29,0.67,14.5,0.0,0.0,0.0,8.15,13.3,61.1,94.1,12.6,4.07,5.56,73.3,2.96,4.07,72.7,0.0,0.0,0.0,0.0,1.11,0.0,0.37,0.0,0.74,13.3,11.9,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,8.15,0.37,0.74,2.22,1.48,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.74,0.0,0.74,0.0,0.0,1.11,0.0,27.4,1.11,2.22,11.5,14.4,6.67,27.4,17.4,144.4,78.1,1.85,2.96,2.22,2.59,4.07,19.6,2.59,0.37,0.0,0.0,3.33,0.74,2.59,0.0,0.0,0.0,0.0,0.0,2.96,1.48,3.7,28.6,2022-11-07,18000000.0
2158,Umar Sadiq,NGA,FW,Real Sociedad,La Liga,26.0,1997,2,1,82,0.9,1.0,1.11,1.11,100.0,1.0,1.0,2.9,0.0,0.0,0.0,14.4,14.4,100.0,180.0,38.9,10.0,10.0,100.0,1.11,1.11,100.0,1.11,1.11,100.0,0.0,0.0,0.0,0.0,0.0,1.11,14.4,14.4,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,1.11,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,0.0,0.0,1.11,0.0,1.11,0.0,1.11,2.22,0.0,2.22,0.0,1.11,0.0,0.0,28.9,1.11,2.22,10.0,16.7,2.22,28.9,17.8,68.9,10.0,0.0,0.0,1.11,6.67,2.22,23.3,6.67,0.0,0.0,0.0,3.33,1.11,4.44,0.0,1.11,0.0,0.0,0.0,1.11,2.22,2.22,50.0,2022-11-07,18000000.0
2161,Allan Saint-Maximin,FRA,FW,Newcastle Utd,Premier League,25.0,1997,14,6,635,7.1,1.0,2.39,0.85,35.3,0.06,0.17,17.4,0.0,0.0,0.0,23.9,35.2,68.0,399.4,124.4,12.7,16.5,76.9,8.59,12.8,67.0,2.25,3.1,72.7,0.42,1.55,2.11,2.54,0.28,5.35,35.2,34.5,0.42,0.0,0.14,0.42,2.68,0.0,0.0,0.0,0.0,0.42,23.9,0.28,1.55,4.37,3.1,0.0,0.7,0.28,0.28,0.0,0.85,0.56,0.0,0.14,0.0,0.14,0.0,0.7,0.42,0.28,0.42,0.0,0.28,0.7,40.0,0.42,0.28,0.0,0.28,0.56,1.27,0.14,0.0,48.0,0.7,5.35,16.9,27.0,5.07,48.0,33.7,306.8,178.9,6.62,3.52,2.39,2.39,2.68,37.6,10.1,0.14,0.0,0.0,0.42,1.55,0.14,2.68,0.42,0.0,0.0,0.0,5.77,0.14,0.0,100.0,2023-03-16,35000000.0
2164,Bukayo Saka,ENG,FW,Arsenal,Premier League,21.0,2001,21,21,1801,20.0,7.0,2.45,0.75,30.6,0.12,0.4,15.5,0.0,0.05,0.05,30.4,39.5,77.1,452.9,106.3,18.4,20.9,88.1,8.65,10.7,80.8,2.25,4.5,50.0,0.4,2.45,1.15,1.95,0.45,2.7,39.5,36.1,3.35,0.4,0.0,0.15,4.5,2.45,2.1,0.0,0.05,0.5,30.4,0.05,1.3,4.8,3.35,0.7,0.1,0.4,0.2,0.05,0.8,0.6,0.15,0.0,0.05,0.0,0.0,1.2,0.75,0.4,0.35,0.45,0.2,0.65,30.8,0.45,1.05,0.0,1.05,0.55,1.75,0.8,0.0,51.7,0.45,4.35,13.4,34.5,5.95,51.6,33.5,249.2,129.8,5.1,2.6,2.4,2.2,1.45,37.6,14.2,0.2,0.0,0.0,1.15,1.65,0.2,4.5,0.75,0.0,0.0,0.0,3.75,0.3,1.15,20.7,2023-03-16,110000000.0
2169,Mohamed Salah,EGY,FW,Liverpool,Premier League,30.0,1992,20,20,1776,19.7,7.0,3.15,1.22,38.7,0.11,0.29,14.7,0.0,0.0,0.0,20.5,27.3,75.2,265.4,77.5,13.1,15.7,83.2,5.23,7.01,74.6,0.76,1.32,57.7,0.2,1.93,1.17,1.98,0.15,3.35,27.3,26.4,0.56,0.0,0.15,0.05,0.66,0.0,0.0,0.0,0.0,0.3,20.5,0.25,0.96,3.76,2.84,0.0,0.25,0.41,0.15,0.1,0.41,0.2,0.0,0.0,0.1,0.05,0.05,0.56,0.41,0.1,0.15,0.3,0.3,0.66,46.2,0.36,0.56,0.0,0.56,0.2,0.76,0.15,0.0,39.5,0.15,2.34,11.6,25.9,7.51,39.5,26.2,154.9,69.7,2.59,1.22,2.03,3.15,2.44,31.1,10.5,0.0,0.0,0.0,0.71,0.61,0.71,0.66,0.41,0.0,0.0,0.0,2.28,0.15,0.61,20.0,2023-03-16,70000000.0
2186,Antonio Sanabria,PAR,FW,Torino,Serie A,26.0,1996,17,12,1093,12.1,4.0,2.15,0.74,34.6,0.15,0.44,13.8,0.0,0.0,0.0,20.7,27.0,76.5,278.8,35.4,13.3,15.8,84.3,5.29,7.27,72.7,0.74,0.99,75.0,0.08,0.91,1.24,0.66,0.0,1.9,27.0,24.7,2.23,0.17,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.17,20.7,0.08,0.66,1.57,1.24,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.41,0.33,0.0,0.17,0.25,0.08,0.25,33.3,0.17,0.17,0.08,0.08,0.25,0.66,0.33,0.0,36.4,0.58,2.4,17.6,17.0,3.72,36.4,18.5,83.8,16.5,0.41,0.58,0.08,2.98,0.91,27.3,4.88,0.25,0.0,0.0,1.57,1.16,0.58,0.0,0.33,0.0,0.0,0.0,2.98,2.98,4.63,39.1,2022-11-11,7000000.0
2197,Jadon Sancho,ENG,FW,Manchester Utd,Premier League,22.0,2000,11,10,746,8.3,3.0,0.96,0.6,62.5,0.38,0.6,15.3,0.0,0.0,0.0,31.8,38.8,82.0,383.0,90.8,23.3,26.3,88.5,6.02,7.23,83.3,0.72,1.45,50.0,0.12,2.05,0.84,2.05,0.0,3.86,38.8,38.1,0.72,0.0,0.12,0.0,1.08,0.0,0.0,0.0,0.0,0.72,31.8,0.0,1.45,4.58,4.22,0.0,0.36,0.0,0.0,0.0,0.72,0.48,0.0,0.24,0.0,0.0,0.0,0.6,0.36,0.48,0.12,0.0,0.24,0.6,40.0,0.36,0.72,0.0,0.72,0.48,1.08,0.24,0.0,47.3,0.24,5.3,16.6,26.1,5.3,47.3,30.4,190.6,105.8,4.46,1.81,2.53,3.01,0.84,35.2,8.07,0.0,0.0,0.0,0.36,0.6,0.36,1.08,0.36,0.0,0.0,0.0,4.7,0.24,0.96,20.0,2023-03-16,55000000.0
2203,Nicola Sansone,ITA,FW,Bologna,Serie A,31.0,1991,10,5,421,4.7,1.0,2.98,0.64,21.4,0.07,0.33,19.2,0.21,0.0,0.0,17.7,24.3,72.8,240.0,48.9,9.57,11.7,81.8,5.11,6.6,77.4,0.85,1.91,44.4,0.0,0.21,0.85,0.43,0.0,1.28,24.3,21.7,2.13,0.0,0.0,0.21,1.91,1.06,0.85,0.0,0.0,0.0,17.7,0.43,0.85,2.98,1.7,0.0,0.43,0.21,0.64,0.0,0.43,0.0,0.0,0.0,0.0,0.43,0.0,0.85,0.43,0.64,0.0,0.21,0.64,0.85,75.0,0.21,0.0,0.0,0.0,0.0,0.85,0.43,0.0,36.8,0.64,3.4,15.7,18.7,3.62,36.8,25.1,154.3,68.1,2.98,2.34,1.28,3.4,1.7,29.4,8.94,0.43,0.0,0.0,1.49,2.13,0.85,1.91,0.43,0.43,0.0,0.0,2.98,0.0,1.7,0.0,2022-11-11,1500000.0
2205,Riccardo Saponara,ITA,FW,Fiorentina,Serie A,31.0,1991,17,7,728,8.1,2.0,2.84,0.99,34.8,0.09,0.25,20.3,0.0,0.0,0.0,28.0,37.5,74.7,405.4,109.5,18.1,21.0,86.5,7.65,10.4,73.8,1.23,2.84,43.5,0.25,1.6,2.35,1.98,0.37,4.2,37.5,37.0,0.37,0.0,0.25,0.74,2.22,0.0,0.0,0.0,0.0,0.37,28.0,0.12,0.74,4.07,2.72,0.0,0.37,0.62,0.25,0.12,0.37,0.25,0.0,0.0,0.12,0.0,0.0,0.62,0.25,0.37,0.12,0.12,0.0,0.37,0.0,0.37,0.37,0.12,0.25,0.49,1.11,0.62,0.0,48.9,1.11,5.68,19.0,24.7,4.81,48.9,33.8,232.7,121.5,4.57,2.84,1.23,2.1,1.6,38.3,10.1,0.37,0.0,0.0,0.86,1.6,0.37,2.22,0.25,0.0,0.0,0.0,5.06,0.49,0.49,50.0,2022-11-11,2000000.0
2206,Pablo Sarabia,ESP,FW,Wolves,Premier League,30.0,1992,3,2,194,2.2,0.0,2.27,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,24.5,33.2,74.0,352.7,77.3,15.5,18.6,82.9,6.36,7.73,82.4,1.82,4.55,40.0,0.0,0.45,1.36,0.45,0.0,3.18,33.2,30.0,3.18,0.0,0.0,0.0,2.73,3.18,1.36,0.45,0.0,0.0,24.5,0.0,0.91,2.73,0.91,0.91,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.45,0.0,0.0,0.91,0.45,1.82,25.0,1.36,0.45,0.0,0.45,0.0,0.91,0.0,0.0,42.3,0.0,8.18,17.3,18.2,2.27,42.3,25.9,104.1,42.7,0.45,1.82,0.0,0.45,0.91,29.1,5.0,0.0,0.0,0.0,0.91,0.91,0.45,2.73,0.45,0.0,0.0,0.0,6.36,0.45,2.73,14.3,2023-03-16,16000000.0
2214,Esteban Saveljich,MNE,FW,Rayo Vallecano,La Liga,31.0,1991,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-07,600000.0
2218,Gianluca Scamacca,ITA,FW,West Ham,Premier League,24.0,1999,16,11,926,10.3,3.0,2.91,0.97,33.3,0.1,0.3,18.7,0.1,0.0,0.0,11.5,17.2,66.7,195.5,36.7,6.12,8.25,74.1,3.01,5.05,59.6,1.65,2.04,81.0,0.0,1.26,1.36,0.49,0.1,1.65,17.2,16.8,0.29,0.0,0.0,0.78,0.1,0.0,0.0,0.0,0.0,0.0,11.5,0.1,0.68,2.33,1.94,0.0,0.1,0.19,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.97,0.49,0.1,0.29,0.58,0.19,0.19,100.0,0.0,0.29,0.0,0.29,0.39,1.36,0.49,0.0,26.5,0.49,1.26,13.1,12.4,3.69,26.5,13.9,64.1,27.4,1.26,0.68,0.29,2.23,1.75,19.7,4.66,0.29,0.0,0.0,1.55,0.97,0.58,0.1,0.49,0.0,0.0,0.0,2.23,1.65,2.04,44.7,2023-03-16,27000000.0
2224,Derry Scherhant,GER,FW,Hertha BSC,Bundesliga,20.0,2002,5,1,145,1.6,0.0,1.88,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,10.0,14.4,69.6,118.1,22.5,5.0,6.88,72.7,3.75,5.63,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,14.4,13.8,0.63,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.63,10.0,0.0,0.0,1.25,0.0,0.0,0.63,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.25,1.25,0.63,0.0,1.25,1.25,100.0,0.0,0.63,0.0,0.63,0.0,1.88,1.25,0.0,30.6,0.63,5.63,12.5,14.4,3.13,30.6,19.4,85.0,25.6,1.25,0.0,1.88,3.75,3.13,20.6,6.25,0.0,0.0,0.0,1.25,0.0,0.0,1.25,1.25,0.0,0.0,0.0,3.75,0.0,1.25,0.0,2023-03-29,700000.0
2225,Patrik Schick,CZE,FW,Leverkusen,Bundesliga,27.0,1996,11,10,858,9.5,2.0,2.95,1.26,42.9,0.07,0.17,13.7,0.11,0.0,0.0,16.6,23.9,69.6,201.9,42.7,10.7,14.8,72.3,4.21,6.21,67.8,0.32,0.53,60.0,0.0,0.95,0.32,0.74,0.11,1.16,23.9,21.9,1.89,0.21,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.53,16.6,0.11,0.32,2.53,2.0,0.0,0.11,0.11,0.32,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.11,0.21,0.11,0.11,0.53,0.0,33.4,0.74,2.11,15.7,16.0,4.32,33.4,18.6,67.5,23.8,0.84,0.95,0.32,2.95,1.26,27.9,6.21,0.0,0.0,0.0,0.32,1.47,0.0,0.42,0.0,0.0,0.0,0.0,1.89,2.74,3.79,41.9,2023-03-29,30000000.0
2245,Davie Selke,GER,FW,Hertha BSC,Bundesliga,28.0,1995,13,3,282,3.1,1.0,1.61,0.97,60.0,0.0,0.0,17.6,0.0,0.32,0.32,13.2,21.9,60.3,147.1,51.6,8.06,10.6,75.8,2.9,5.16,56.3,0.0,0.32,0.0,0.32,1.29,1.61,0.0,0.0,1.61,21.9,21.6,0.32,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,13.2,0.0,1.94,2.58,1.29,0.0,0.32,0.32,0.65,0.0,0.97,0.32,0.0,0.32,0.0,0.32,0.0,0.65,0.32,0.32,0.32,0.0,0.0,0.32,0.0,0.32,0.97,0.32,0.65,0.32,0.97,1.61,0.0,34.8,2.26,4.52,15.8,15.2,3.87,34.5,17.4,83.9,44.2,0.97,1.29,0.65,2.58,1.29,26.5,7.1,0.32,0.0,0.0,2.26,1.94,0.0,0.65,0.32,0.32,0.0,0.0,1.94,7.1,7.74,47.8,2022-11-09,1800000.0
2246,Davie Selke,GER,FW,Köln,Bundesliga,28.0,1995,4,1,122,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,22.1,48.4,131.4,12.1,6.43,12.1,52.9,3.57,7.86,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,22.1,21.4,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.43,0.0,0.0,0.71,0.0,26.4,2.14,4.29,15.7,6.43,2.14,26.4,4.29,12.1,8.57,0.71,0.0,0.0,0.0,0.71,20.7,1.43,0.0,0.0,0.0,0.71,1.43,0.71,0.0,0.0,0.0,0.0,0.0,0.71,7.86,5.0,61.1,2022-11-09,1800000.0
2249,Vivaldo Semedo,POR,FW,Udinese,Serie A,18.0,2005,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-02-01,400000.0
2263,Eldor Shomurodov,UZB,FW,Spezia,Serie A,27.0,1995,2,2,165,1.8,0.0,1.67,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,17.8,84.4,196.1,62.8,8.33,8.89,93.8,5.56,5.56,100.0,0.0,0.0,0.0,0.0,1.67,2.78,0.0,0.0,3.33,17.8,15.0,2.78,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.56,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.0,0.56,0.0,1.11,0.0,1.11,0.56,0.0,0.56,0.56,1.11,0.56,0.0,27.8,0.56,3.33,15.0,10.0,1.67,27.8,10.6,71.1,37.8,1.11,0.0,0.0,3.89,2.22,16.7,4.44,0.0,0.0,0.0,1.11,0.56,0.56,0.0,0.56,0.0,0.0,0.0,4.44,0.56,4.44,11.1,2022-11-11,7000000.0
2264,Eldor Shomurodov,UZB,FW,Roma,Serie A,27.0,1995,6,1,119,1.3,0.0,4.62,2.31,50.0,0.0,0.0,19.8,0.0,0.0,0.0,19.2,25.4,75.8,285.4,53.1,11.5,14.6,78.9,6.92,8.46,81.8,0.77,0.77,100.0,0.0,0.0,0.0,0.77,0.0,3.08,25.4,23.8,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,19.2,0.0,0.77,1.54,0.77,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.77,0.0,0.0,0.0,1.54,0.0,1.54,0.77,0.0,0.77,0.77,1.54,0.0,0.0,40.8,0.77,3.08,12.3,26.2,8.46,40.8,26.2,185.4,79.2,2.31,3.08,1.54,3.08,3.85,33.1,11.5,0.0,0.0,0.0,0.77,1.54,1.54,0.0,0.0,0.0,0.0,0.0,1.54,1.54,1.54,50.0,2022-11-11,7000000.0
2265,Kaj Sierhuis,NED,FW,Reims,Ligue 1,24.0,1998,2,0,19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,40.0,170.0,60.0,5.0,5.0,100.0,5.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,25.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0,10.0,10.0,10.0,0.0,30.0,35.0,200.0,105.0,5.0,5.0,0.0,5.0,5.0,30.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2022-11-02,1500000.0
2275,Abdallah Sima,SEN,FW,Angers,Ligue 1,21.0,2001,18,10,931,10.3,2.0,2.33,0.49,20.8,0.08,0.4,11.4,0.0,0.0,0.0,12.7,17.7,72.0,158.5,37.1,6.5,8.45,77.0,3.2,4.95,64.7,0.58,0.97,60.0,0.0,0.97,0.87,0.29,0.1,1.17,17.7,15.3,2.23,0.0,0.1,0.1,0.87,0.0,0.0,0.0,0.0,0.1,12.7,0.1,0.78,2.04,1.36,0.0,0.0,0.29,0.39,0.0,0.29,0.1,0.0,0.0,0.0,0.19,0.0,1.07,0.49,0.1,0.78,0.19,0.1,0.58,16.7,0.49,0.39,0.0,0.39,0.19,1.26,0.97,0.0,29.0,1.17,2.23,14.0,13.5,4.56,29.0,18.3,124.7,40.2,1.75,1.26,0.87,3.69,1.26,20.0,7.38,0.0,0.0,0.0,1.84,0.87,0.58,0.87,0.49,0.0,0.0,0.1,2.52,2.82,2.82,50.0,2022-11-02,7000000.0
2277,Giovanni Simeone,ARG,FW,Napoli,Serie A,27.0,1995,12,0,180,2.0,3.0,2.5,2.0,80.0,0.6,0.75,15.9,0.0,0.0,0.0,20.5,29.0,70.7,301.0,71.5,10.0,13.5,74.1,6.5,9.5,68.4,1.5,1.5,100.0,0.0,1.5,1.5,0.5,0.0,3.5,29.0,28.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,1.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.5,1.5,1.5,2.0,75.0,0.5,0.0,0.0,0.0,0.5,6.5,1.0,0.0,52.0,1.0,5.5,20.0,27.0,6.0,52.0,33.5,186.5,53.0,3.5,3.0,0.5,6.0,3.5,39.5,10.0,0.5,0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,0.0,0.0,3.5,1.5,5.0,23.1,2022-11-11,17000000.0
2278,Ellis Simms,ENG,FW,Everton,Premier League,22.0,2001,2,0,17,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,75.0,335.0,215.0,10.0,10.0,100.0,0.0,5.0,0.0,5.0,5.0,100.0,0.0,0.0,5.0,5.0,0.0,10.0,20.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,20.0,10.0,0.0,25.0,15.0,55.0,50.0,0.0,5.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,33.3,2023-03-16,4000000.0
2284,Luis Sinisterra,COL,FW,Leeds United,Premier League,23.0,1999,12,8,537,6.0,2.0,2.17,0.83,38.5,0.15,0.4,17.3,0.0,0.0,0.0,30.2,36.7,82.3,420.0,102.2,15.7,18.3,85.5,9.33,10.3,90.3,1.5,1.83,81.8,0.0,0.67,2.0,1.33,0.17,3.5,36.7,36.2,0.5,0.0,0.33,0.67,0.67,0.0,0.0,0.0,0.0,0.5,30.2,0.0,1.0,3.67,2.83,0.0,0.33,0.17,0.33,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,2.33,1.5,0.5,1.5,0.33,1.17,2.0,58.3,0.83,0.67,0.0,0.67,1.0,3.33,0.17,0.0,49.5,0.33,4.33,23.7,22.2,3.17,49.5,29.8,170.7,93.5,3.0,1.33,1.0,1.67,2.0,36.8,8.67,0.5,0.17,0.17,1.5,1.5,0.5,0.67,1.5,0.0,0.17,0.0,6.0,1.67,1.5,52.6,2022-11-03,22000000.0
2299,Islam Slimani,ALG,FW,Brest,Ligue 1,34.0,1988,16,11,986,11.0,1.0,1.27,0.18,14.3,0.07,0.5,14.1,0.0,0.0,0.09,23.7,33.4,71.1,339.4,60.3,13.0,17.5,74.5,7.91,10.6,74.4,1.18,1.91,61.9,0.09,1.18,2.0,0.36,0.0,2.36,33.4,31.5,1.82,0.27,0.36,0.09,0.82,0.0,0.0,0.0,0.0,0.09,23.7,0.0,1.09,2.09,2.0,0.0,0.0,0.09,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.45,0.27,0.18,0.18,0.09,0.0,0.27,0.0,0.27,0.18,0.0,0.18,0.09,0.55,1.0,0.0,42.5,1.18,2.73,24.5,15.5,4.09,42.4,32.4,138.9,42.5,1.0,1.0,0.18,3.27,1.55,34.3,5.55,0.45,0.0,0.0,1.64,1.27,0.91,0.82,0.27,0.0,0.0,0.0,1.45,2.0,2.27,46.8,2022-11-02,1500000.0
2317,Manor Solomon,ISR,FW,Fulham,Premier League,23.0,1999,5,0,79,0.9,1.0,2.22,2.22,100.0,0.5,0.5,18.6,0.0,0.0,0.0,20.0,25.6,78.3,302.2,164.4,8.89,11.1,80.0,8.89,10.0,88.9,1.11,2.22,50.0,0.0,1.11,2.22,2.22,0.0,6.67,25.6,24.4,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,20.0,0.0,0.0,2.22,2.22,0.0,0.0,0.0,0.0,0.0,1.11,1.11,0.0,0.0,0.0,0.0,0.0,2.22,1.11,1.11,1.11,0.0,2.22,2.22,100.0,0.0,0.0,0.0,0.0,1.11,3.33,0.0,0.0,41.1,2.22,12.2,13.3,17.8,1.11,41.1,31.1,193.3,101.1,1.11,2.22,0.0,3.33,4.44,24.4,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,13.3,2.22,0.0,100.0,2022-11-03,18000000.0
2327,Riccardo Sottil,ITA,FW,Fiorentina,Serie A,23.0,1999,7,5,432,4.8,0.0,2.5,1.46,58.3,0.0,0.0,20.1,0.21,0.0,0.0,26.5,32.7,80.9,468.5,85.6,11.7,13.1,88.9,11.9,15.0,79.2,2.71,3.33,81.3,0.42,2.08,1.67,0.83,0.21,3.75,32.7,32.3,0.42,0.21,0.21,0.21,4.17,0.0,0.0,0.0,0.0,0.21,26.5,0.0,0.63,5.42,4.38,0.0,0.21,0.42,0.42,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.0,0.21,0.0,0.0,0.0,0.0,42.9,0.0,1.67,8.96,33.1,5.21,42.9,36.3,341.7,184.6,7.29,4.79,2.29,2.71,1.25,37.1,15.0,0.21,0.0,0.0,0.63,2.29,0.63,4.17,0.0,0.0,0.0,0.0,4.38,0.42,0.42,50.0,2022-11-11,9000000.0
